           2
           2
           2
           1
           6
 31   1   1   2   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 32   1   1   2   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
 33   1   1   2   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 34   1   1   2   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 35   1   1   2   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 36   1   1   2   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
 37   1   2   1   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 38   1   2   1   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
 39   1   2   1   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 40   1   2   1   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 41   1   2   1   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 42   1   2   1   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
 43   1   2   2   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 44   1   2   2   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
 45   1   2   2   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 46   1   2   2   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 47   1   2   2   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 48   1   2   2   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
